frame.time_epoch,eth.src,eth.dst,arp.opcode,arp.src.hw_mac,arp.src.proto_ipv4,arp.dst.hw_mac,arp.dst.proto_ipv4,arp.isgratuitous
1778231154.328190993,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.118,
1778231154.362378836,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.137,
1778231154.363818278,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.140,
1778231154.541101535,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.141,
1778231154.541101795,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.142,
1778231154.541101915,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.143,
1778231154.542837662,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.146,
1778231154.542837791,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.147,
1778231154.542837842,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.148,
1778231154.547179063,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.149,
1778231154.547179353,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.153,
1778231154.547179474,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.154,
1778231154.547179594,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.186,
1778231154.547616553,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.187,
1778231154.547616824,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.194,
1778231154.547616934,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.195,
1778231154.740014304,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.200,
1778231156.457277846,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.219,
1778231156.457278027,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.220,
1778231156.457278107,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.221,
1778231156.457278177,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.222,
1778231156.457653889,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.223,
1778231156.457654080,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.224,
1778231156.457654150,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.225,
1778231156.457654220,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.226,
1778231156.458100076,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.227,
1778231156.458100266,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.228,
1778231156.458100336,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.229,
1778231156.458100407,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.230,
1778231156.458676429,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.240,
1778231156.458676610,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.241,
1778231156.458676690,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.248,
1778231156.459273502,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.249,
1778231156.463440448,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.17,
1778231156.463440628,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.28,
1778231156.463440698,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.29,
1778231156.463440768,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.74,
1778231156.463440839,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.254,
1778231156.464068489,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.255,
1778231156.465505395,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.92,
1778231156.467928953,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.99,
1778231156.467929194,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.105,
1778231156.467929294,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.106,
1778231156.467929394,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.112,
1778231156.502423094,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.126,
1778231156.504406978,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.138,
1778231156.504407118,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.139,
1778231156.504407178,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.144,
1778231156.506323113,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.150,
1778231156.540533557,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.75,
1778231156.540533797,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.201,
1778231156.540533897,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.207,
1778231156.540533997,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.208,
1778231156.542474809,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.93,
1778231156.542474940,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.98,
1778231156.542474990,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.127,
1778231156.542475030,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.145,
1778231158.307524426,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.17,
1778231193.258578682,44:fb:5a:d1:93:49,00:e0:4c:36:70:d5,1,44:fb:5a:d1:93:49,192.168.1.1,00:00:00:00:00:00,192.168.1.5,
1778231193.258594080,00:e0:4c:36:70:d5,44:fb:5a:d1:93:49,2,00:e0:4c:36:70:d5,192.168.1.5,44:fb:5a:d1:93:49,192.168.1.1,
1778231193.636301399,00:e0:4c:36:70:d5,44:fb:5a:d1:93:49,1,00:e0:4c:36:70:d5,192.168.1.5,00:00:00:00:00:00,192.168.1.1,
1778231193.637534742,44:fb:5a:d1:93:49,00:e0:4c:36:70:d5,2,44:fb:5a:d1:93:49,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231197.589807031,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.5,
1778231197.589823593,00:e0:4c:36:70:d5,72:8d:bc:2b:01:66,2,00:e0:4c:36:70:d5,192.168.1.5,72:8d:bc:2b:01:66,192.168.1.9,
1778231197.599869783,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.1,
1778231198.611761284,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231199.622023174,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231200.632312370,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231201.642485606,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231202.652934103,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231212.663087370,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231218.252177111,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.5,
1778231218.252193081,00:e0:4c:36:70:d5,72:8d:bc:2b:01:66,2,00:e0:4c:36:70:d5,192.168.1.5,72:8d:bc:2b:01:66,192.168.1.9,
1778231222.673490369,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231232.683764508,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231242.693811821,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231249.903320222,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.5,
1778231249.903346020,00:e0:4c:36:70:d5,72:8d:bc:2b:01:66,2,00:e0:4c:36:70:d5,192.168.1.5,72:8d:bc:2b:01:66,192.168.1.9,
1778231252.703956558,72:8d:bc:2b:01:66,00:e0:4c:36:70:d5,2,72:8d:bc:2b:01:66,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
